OppName,Year,OppFPI,DukeFPI,FPI_diff,DukeFPI_NetChange,OppFPI_PrevYear,FPI_Diff_PrevYear,Site,Month,Date,Day,Start_Time,Result,DukePts,OppPts,PointDiff,COVID_Limit,AttNum,AttPct,Renovated,Future_Game,UNC_Game,First_Game,First_Home_Game,Elko,Cutcliffe,Weather,Temp,Humidity,City,State,ESPN_WinPred,TV_Coverage,Bowl,DukeRankGametime,OppRankGametime,OppRankSeasonEnd,DukeRankedGametime,OppRankedGametime,OppRankedSeasonEnd,1stSeedQB,SchoolBreak,NatlHoliday,Undefeated_All,Undefeated_Home,Game_After_Loss,Home_Game_After_Home_Loss,Win_Streak,Record_Past_2,Record_Past_3,Record_Past_4,Record_Past_5,Surface,NC_Opponent,OppCityDist
North Carolina,2018,-2.6,6.4,-9,-0.2,0.9,-5.7,Home,11,10,Sat,12.33,W,42,35,7,FALSE,35493,88.72362764,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Fair,48,40.8,Durham,NC,0.794,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,TRUE,1,1,1,2,2,Grass,TRUE,10.42
Clemson,2018,32.7,6.4,26.3,-0.2,24.2,17.6,Away,11,17,Sat,19,L,6,35,-29,FALSE,81313,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,46.8,80.7,Clemson,SC,0.048,ESPN,FALSE,NA,2,1,FALSE,TRUE,TRUE,,FALSE,,FALSE,FALSE,FALSE,,2,2,2,2,3,Grass,FALSE,239.73
Wake Forest,2018,2.7,6.4,-3.7,-0.2,8.9,2.3,Home,11,24,Sat,12.5,L,7,59,-52,FALSE,20782,51.94980502,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Heavy Rain,37.9,95.4,Durham,NC,0.732,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,FALSE,0,1,2,2,2,Grass,TRUE,75.75
Temple,2018,1.1,6.4,-5.3,-0.2,-3.9,-10.5,Neutral,12,27,Thu,13.5,W,56,27,29,FALSE,27492,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Shreveport,LA,0.54,ESPN,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,,0,0,1,2,2,Turf,FALSE,340.77
Alabama,2019,29.4,-0.3,29.7,-6.7,30.1,23.7,Neutral,8,31,Sat,15.5,L,3,42,-39,FALSE,71916,96,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Fair,88.3,43.3,Atlanta,GA,0.035,ABC,FALSE,NA,2,8,FALSE,TRUE,TRUE,,FALSE,,NA,NA,NA,,1,1,1,2,3,Turf,FALSE,529.05
N.C. A&T,2019,NA,-0.3,NA,-6.7,NA,NA,Home,9,7,Sat,18,W,45,13,32,FALSE,38313,95.77292271,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Fair,87.1,39.8,Durham,NC,0.937,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,NA,TRUE,,0,1,1,1,2,Grass,TRUE,50.21
Middle Tenn. St.,2019,-8.7,-0.3,-8.4,-6.7,-3.7,-10.1,Away,9,14,Sat,19,W,41,18,23,FALSE,19582,64,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,90,45.7,Murfreesboro,TN,0.604,Unknown,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,TRUE,FALSE,,1,1,2,2,2,Turf,FALSE,419.21
Virginia Tech,2019,4.5,-0.3,4.8,-6.7,3.4,-3,Away,9,27,Fri,19,W,45,10,35,FALSE,59537,91,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,78.4,56.6,Blacksburg,VA,0.491,ESPN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,TRUE,FALSE,,2,2,2,3,3,Grass,FALSE,119.79
Pittsburgh,2019,0.3,-0.3,0.6,-6.7,4.8,-1.6,Home,10,5,Sat,20,L,30,33,-3,FALSE,22610,56.51934807,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cloudy,62.1,66.5,Durham,NC,0.718,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,TRUE,FALSE,FALSE,3,2,3,3,4,Grass,FALSE,312.94
Georgia Tech,2019,-10.8,-0.3,-10.5,-6.7,6.9,0.5,Home,10,12,Sat,12.5,W,41,23,18,FALSE,21741,54.34706529,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cloudy,77,43.5,Durham,NC,NA,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,1,2,3,3,Grass,FALSE,347.61
Virginia,2019,6.6,-0.3,6.9,-6.7,6.4,0,Away,10,19,Sat,15.5,L,14,48,-34,FALSE,52847,86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,63.5,41.6,Charlottesville,VA,0.426,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,FALSE,,1,1,2,3,4,Grass,FALSE,142.54
North Carolina,2019,8.4,-0.3,8.7,-6.7,-2.6,-9,Away,10,26,Sat,16,L,17,20,-3,FALSE,50500,99,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Cloudy,75.9,51.6,Chapel Hill,NC,0.448,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,1,1,2,3,Grass,TRUE,10.42
Notre Dame,2019,20.9,-0.3,21.2,-6.7,19.3,12.9,Home,11,9,Sat,19.5,L,7,38,-31,FALSE,40004,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,36.1,77.3,Durham,NC,0.291,ACCN,FALSE,NA,15,12,FALSE,TRUE,TRUE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,1,1,2,Grass,FALSE,557.63
Syracuse,2019,-1.6,-0.3,-1.3,-6.7,10.8,4.4,Home,11,16,Sat,16,L,6,49,-43,FALSE,16286,40.71092891,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rain,47.3,56.6,Durham,NC,0.753,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,0,1,1,Grass,FALSE,508.89
Wake Forest,2019,2.9,-0.3,3.2,-6.7,2.7,-3.7,Away,11,23,Sat,19.5,L,27,39,-12,FALSE,24130,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rain,44.2,96.4,Winston-Salem,NC,0.294,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,0,0,1,Turf,TRUE,75.75
Miami (Fla.),2019,5.4,-0.3,5.7,-6.7,11.2,4.8,Home,11,30,Sat,15.5,W,27,17,10,FALSE,15913,39.77852215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Light Rain,48.2,86.8,Durham,NC,0.321,ESPN2,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,Grass,FALSE,716.28
Notre Dame,2020,19.3,-7.3,26.6,-7,20.9,21.2,Away,9,12,Sat,14.5,L,13,27,-14,TRUE,10097,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,71.8,79.5,Notre Dame,IN,0.124,NBC,FALSE,NA,10,4,FALSE,TRUE,TRUE,,FALSE,,NA,NA,NA,,1,1,1,1,1,Turf,FALSE,557.63
Boston College,2020,2.9,-7.3,10.2,-7,-1.5,-1.2,Home,9,19,Sat,12,L,6,26,-20,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Cloudy,60.3,51.3,Durham,NC,NA,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,NA,TRUE,,0,1,1,1,1,Grass,FALSE,600.94
Virginia,2020,2.6,-7.3,9.9,-7,6.6,6.9,Away,9,26,Sat,16,L,20,38,-18,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,70.9,70.6,Charlottesville,VA,0.515,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,1,1,1,Grass,FALSE,142.54
Virginia Tech,2020,7.3,-7.3,14.6,-7,4.5,4.8,Home,10,3,Sat,16,L,31,38,-7,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,66.2,46.7,Durham,NC,NA,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,0,1,1,Grass,FALSE,119.79
Syracuse,2020,-8.5,-7.3,-1.2,-7,-1.6,-1.3,Away,10,10,Sat,12.5,W,38,24,14,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cloudy,74.7,53,Syracuse,NY,0.503,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,0,0,1,Turf,FALSE,508.89
North Carolina St.,2020,1.5,-7.3,8.8,-7,-7.1,-6.8,Away,10,17,Sat,15.5,L,20,31,-11,TRUE,4032,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,61.7,45.5,Raleigh,NC,0.321,ESPN3,FALSE,NA,NA,24,FALSE,FALSE,TRUE,,FALSE,,FALSE,FALSE,FALSE,,1,1,1,1,1,Grass,TRUE,21.14
Charlotte,2020,-12.6,-7.3,-5.3,-7,-11.7,-11.4,Home,10,31,Sat,19,W,53,19,34,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,50.9,78,Durham,NC,0.715,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,1,1,1,1,Grass,FALSE,121.40
North Carolina,2020,10.2,-7.3,17.5,-7,8.4,8.7,Home,11,7,Sat,12,L,24,56,-32,TRUE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Fair,73,66.2,Durham,NC,0.22,ESPN2,FALSE,NA,NA,14,FALSE,FALSE,TRUE,,FALSE,,FALSE,FALSE,FALSE,FALSE,1,1,2,2,2,Grass,TRUE,10.42
Georgia Tech,2020,-4.7,-7.3,2.6,-7,-10.8,-10.5,Away,11,28,Sat,19,L,33,56,-23,TRUE,11000,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cloudy,57,64.6,Atlanta,GA,0.471,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,1,1,2,2,Grass,FALSE,347.61
Miami (Fla.),2020,10.2,-7.3,17.5,-7,5.4,5.7,Home,12,5,Sat,20,L,0,48,-48,TRUE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Clear,42.4,64.3,Durham,NC,0.194,ACCN,FALSE,NA,10,18,FALSE,TRUE,TRUE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,1,1,2,Grass,FALSE,716.28
Florida St.,2020,-3.8,-7.3,3.5,-7,4,4.3,Away,12,12,Sat,16,L,35,56,-21,TRUE,14872,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,72,57,Tallahassee,FL,0.325,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,0,1,1,Grass,FALSE,493.91
Charlotte,2021,-16,-15,-1,-7.7,-12.6,-5.3,Away,9,3,Fri,19,L,28,31,-3,FALSE,14125,92,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,72,61,Charlotte,NC,0.642,CBSSN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,NA,NA,NA,,0,0,0,0,1,Turf,FALSE,121.40
N.C. A&T,2021,NA,-15,NA,-7.7,NA,NA,Home,9,10,Fri,20,W,45,17,28,FALSE,18091,45.2229777,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Fair,64.8,87,Durham,NC,0.925,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,NA,TRUE,,0,0,0,0,0,Grass,TRUE,50.21
Northwestern,2021,-7.5,-15,7.5,-7.7,12.8,20.1,Home,9,18,Sat,16,W,30,23,7,FALSE,12323,30.80441956,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cloudy,84.6,59,Durham,NC,0.561,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,TRUE,FALSE,FALSE,1,1,1,1,1,Grass,FALSE,629.97
Kansas,2021,-15.2,-15,-0.2,-7.7,-15.2,-7.9,Home,9,25,Sat,16,W,52,33,19,FALSE,19128,47.81521848,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Cloudy,73.8,45,Durham,NC,0.068,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,TRUE,FALSE,FALSE,2,2,2,2,2,Grass,FALSE,917.66
North Carolina,2021,5.8,-15,20.8,-7.7,10.2,17.5,Away,10,2,Sat,12,L,7,38,-31,FALSE,45812,90,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Fair,80.6,49,Chapel Hill,NC,0.161,ESPN2,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,TRUE,FALSE,,3,2,3,3,3,Grass,TRUE,10.42
Georgia Tech,2021,-3.8,-15,11.2,-7.7,-4.7,2.6,Home,10,9,Sat,12.5,L,27,31,-4,FALSE,11849,29.61953805,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Heavy Rain,66.6,97,Durham,NC,0.312,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,TRUE,TRUE,FALSE,0,1,2,3,3,Grass,FALSE,347.61
Virginia,2021,4.8,-15,19.8,-7.7,2.6,9.9,Away,10,16,Sat,12.5,L,0,48,-48,FALSE,38489,63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,66.6,81,Charlottesville,VA,0.159,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,1,2,3,Grass,FALSE,142.54
Wake Forest,2021,9.6,-15,24.6,-7.7,5,12.3,Away,10,30,Sat,16,L,7,45,-38,FALSE,31613,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,57.2,72,Winston-Salem,NC,0.111,ACCN,FALSE,NA,13,15,FALSE,TRUE,TRUE,,FALSE,,FALSE,FALSE,TRUE,,0,0,0,1,2,Turf,TRUE,75.75
Pittsburgh,2021,14.2,-15,29.2,-7.7,5.5,12.8,Home,11,6,Sat,12,L,29,54,-25,FALSE,20693,51.72732727,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Overcast,52.2,56,Durham,NC,0.066,ACCN,FALSE,NA,25,13,FALSE,TRUE,TRUE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,0,0,1,Grass,FALSE,312.94
Virginia Tech,2021,1.1,-15,16.1,-7.7,7.3,14.6,Away,11,13,Sat,15.5,L,17,48,-31,FALSE,56730,86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,41.2,55,Blacksburg,VA,0.084,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,,0,0,0,0,0,Grass,FALSE,119.79
Louisville,2021,4.9,-15,19.9,-7.7,6.2,13.5,Home,11,18,Thu,19.5,L,22,62,-40,FALSE,8493,21.23037696,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,66.6,78,Durham,NC,0.131,ESPN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,FALSE,,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,Grass,FALSE,408.82
Miami (Fla.),2021,9.5,-15,24.5,-7.7,10.2,17.5,Home,11,27,Sat,12.5,L,10,47,-37,FALSE,17391,43.47315268,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Fair,50.4,28,Durham,NC,0.133,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,,TRUE,,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,Grass,FALSE,716.28
Temple,2022,-11.8,5.3,-17.1,20.3,-23.4,-8.4,Home,9,2,Fri,19.5,W,30,0,30,FALSE,20722,51.79982002,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Fair,83.8,50,Durham,NC,0.771,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,,0,0,0,0,0,Grass,FALSE,340.77
Northwestern,2022,-7.6,5.3,-12.9,20.3,-7.5,7.5,Away,9,10,Sat,12,W,31,23,8,FALSE,24622,52,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Clear,80.2,47,Evanston,IL,0.313,FS1,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,1,1,1,1,1,Grass,FALSE,629.97
N.C. A&T,2022,NA,5.3,NA,20.3,NA,NA,Home,9,17,Sat,18,W,49,20,29,FALSE,32802,81.99680032,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Fair,79.3,39,Durham,NC,,ACCNX,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,2,2,2,2,Grass,TRUE,50.21
Kansas,2022,3.4,5.3,-1.9,20.3,-15.2,-0.2,Away,9,24,Sat,12,L,27,35,-8,FALSE,47233,100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Clear,80.4,49,Lawrence,KS,0.258,FS1,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,3,2,3,3,3,Turf,FALSE,917.66
Virginia,2022,-4,5.3,-9.3,20.3,4.8,19.8,Home,10,1,Sat,19.5,W,38,17,21,FALSE,15152,37.87621238,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Overcast,63,86,Durham,NC,0.572,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,2,3,3,Grass,FALSE,142.54
Georgia Tech,2022,-3.5,5.3,-8.8,20.3,-3.8,11.2,Away,10,8,Sat,16,L,20,23,-3,FALSE,32041,58,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Clear,72.7,21,Atlanta,GA,0.542,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,1,1,2,3,4,Grass,FALSE,347.61
North Carolina,2022,6.2,5.3,0.9,20.3,5.8,20.8,Home,10,15,Sat,20,L,35,38,-3,FALSE,40004,100,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Fair,67.3,51,Durham,NC,0.336,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,1,2,3,Grass,TRUE,10.42
Miami (Fla.),2022,-0.5,5.3,-5.8,20.3,9.5,24.5,Away,10,22,Sat,12.5,W,45,21,24,FALSE,57421,88,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Clear,81,51,Miami Gardens,FL,0.244,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,0,0,1,1,2,Grass,FALSE,716.28
Boston College,2022,-7.4,5.3,-12.7,20.3,0,15,Away,11,4,Fri,19,W,38,31,7,FALSE,34092,77,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Fair,62.6,75,Chestnut Hill,MA,0.752,ESPN2,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,1,1,2,2,Turf,FALSE,600.94
Virginia Tech,2022,-6.2,5.3,-11.5,20.3,1.1,16.1,Home,11,12,Sat,12,W,24,7,17,FALSE,20857,52.13728627,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Cloudy,72.3,71,Durham,NC,0.795,ESPN3,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,2,2,2,3,Grass,FALSE,119.79
Pittsburgh,2022,7.9,5.3,2.6,20.3,14.2,29.2,Away,11,19,Sat,12,L,26,28,-2,FALSE,45362,66,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Cloudy,29.8,48,Pittsburgh,PA,0.299,ACCN,FALSE,NA,NA,22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,3,2,3,3,3,Grass,FALSE,312.94
Wake Forest,2022,7.6,5.3,2.3,20.3,9.6,24.6,Home,11,26,Sat,15.5,W,34,31,3,FALSE,17492,43.72562744,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Cloudy,57.4,49,Durham,NC,0.492,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,2,3,3,Grass,TRUE,75.75
UCF,2022,6.9,5.3,1.6,20.3,2.3,17.3,Neutral,12,28,Wed,14,W,30,13,17,FALSE,17974,53,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,Annapolis,MD,0.411,ESPN,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,1,1,2,3,4,Turf,FALSE,535.08
Clemson,2023,13.5,8.9,4.6,3.7,17.6,12.3,Home,9,4,Mon,20,W,28,7,21,FALSE,31638,79.08709129,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Fair,83.3,61,Durham,NC,0.872,ESPN,FALSE,NA,9,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA,NA,NA,,2,2,2,3,4,Grass,FALSE,239.73
Lafayette,2023,NA,8.9,NA,3.7,NA,NA,Home,9,9,Sat,18,W,42,7,35,FALSE,17481,43.69813019,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Light Rain,74.3,88,Durham,NC,0.993,ACCNX,FALSE,21,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3,2,3,3,4,Grass,FALSE,380.61
Northwestern,2023,0.8,8.9,-8.1,3.7,-7.6,-12.9,Home,9,16,Sat,15.5,W,38,14,24,FALSE,18141,45.3479652,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Fair,85.3,43,Durham,NC,0.698,ACCN,FALSE,21,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,2,3,4,4,Grass,FALSE,629.97
Connecticut,2023,-15.7,8.9,-24.6,3.7,-14.7,-20,Away,9,23,Sat,15.5,W,41,7,34,FALSE,29033,73,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Rain,62.6,72,East Hartford,CT,0.928,CBSSN,FALSE,18,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,5,2,3,4,5,Grass,FALSE,537.14
Notre Dame,2023,22.1,8.9,13.2,3.7,12.6,7.3,Home,9,30,Sat,19.5,L,14,21,-7,FALSE,40768,101.909809,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Fair,66.6,81,Durham,NC,0.3,ABC,FALSE,17,11,15,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,6,2,3,4,5,Grass,FALSE,557.63
North Carolina St.,2023,7.3,8.9,-1.6,3.7,6.5,1.2,Home,10,14,Sat,20,W,24,3,21,FALSE,31833,79.57454255,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Cloudy,63.3,93,Durham,NC,0.774,ACCN,FALSE,17,NA,19,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,1,2,3,4,Grass,TRUE,21.14
Florida St.,2023,16.8,8.9,7.9,3.7,15.5,10.2,Away,10,21,Sat,19.5,L,20,38,-18,FALSE,79560,100,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Clear,66,68,Tallahassee,FL,0.19,ABC,FALSE,16,4,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,1,2,3,4,Grass,FALSE,493.91
Louisville,2023,10.9,8.9,2,3.7,10.7,5.4,Away,10,28,Sat,15.5,L,0,23,-23,FALSE,52319,87,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Light Rain,64.2,75,Louisville,KY,0.482,ESPN,FALSE,20,18,16,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,0,1,1,2,3,Turf,FALSE,408.82
Wake Forest,2023,-1.7,8.9,-10.6,3.7,7.6,2.3,Home,11,2,Thu,19.5,W,24,21,3,FALSE,18277,45.68793121,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Fair,43,60,Durham,NC,0.812,ESPN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,2,Grass,TRUE,75.75
North Carolina,2023,8.7,8.9,-0.2,3.7,6.2,0.9,Away,11,11,Sat,20,L,45,47,-2,FALSE,50500,99,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Overcast,54,61,Chapel Hill,NC,0.36,ACCN,FALSE,NA,24,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,1,1,2,2,Turf,TRUE,10.42
Virginia,2023,-5.1,8.9,-14,3.7,-4,-9.3,Away,11,18,Sat,15,L,27,30,-3,FALSE,36400,59,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Clear,61.2,21,Charlottesville,VA,0.798,CW,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,0,1,1,1,2,Grass,FALSE,142.54
Pittsburgh,2023,-0.5,8.9,-9.4,3.7,7.9,2.6,Home,11,25,Sat,12,W,30,19,11,FALSE,17639,44.09309069,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Fair,49.3,42,Durham,NC,0.788,ACCN,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,1,Grass,FALSE,312.94
